t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
6611201764.0,7.30067626706,0.0,6611202021,648.419799872,511.861723475,620.71639234,526.38847681,634.568096106,519.1251001425001,647.30067626706,512.0,1.1276338237654866,14.590601413186278,30.228337976581695,0.0,0.0,0.0,1,0,-1,0,-1,0,1,-1,-1
6611219273,14.3672069974,0,6611222020,648.233255073,513.6569535,621.818536527,527.660628273,635.0258958,520.6587908865,654.3672069974,512.0,6.353806820482696,21.191058927076014,36.12023293523696,9.024931570529773e-05,8.003193200307749e-05,8.416315233099274e-05,-1,0,-1,0,-1,0,-1,-1,-1
6611236775,21.6817724692,0,6611238020,651.180211479,521.038884148,620.059723383,529.254251393,635.6199674310001,525.1465677705,661.6817724692,512.0,13.855836671664962,29.18989424430132,45.0566772106742,0.000496776531716074,0.0002829328988423933,0.00014833790506319424,-1,0,-1,0,-1,0,-1,-1,-1
6611251793,28.9735721293,0,6611254019,648.791854483,527.056557749,617.501739631,529.118031412,633.146797057,528.0872945805,668.9735721293,512.0,25.179389555824265,39.27287688724836,54.24367742101633,0.00040466944834428154,0.00024016832962995126,0.0001601105217061211,-1,0,-1,0,-1,0,-1,-1,-1
6611269303,36.2915103347,0,6611270019,649.665689859,527.707213081,618.425882629,527.534479701,634.045786244,527.620846391,676.2915103347,512.0,30.91360313480358,45.04122607033207,59.914530202242766,6.809175293678814e-05,6.329974179915549e-05,0.00011459296686676,-1,0,-1,0,-1,0,-1,-1,-1
6611286811,43.5776888061,0,6611290018,650.327585601,520.297528144,618.856749441,527.093875186,634.592167521,523.695701665,683.5776888061,512.0,34.2697875168533,50.362394035725444,66.45769376401422,0.0003719780618788383,0.00019815943244683745,3.081462838591776e-05,-1,0,-1,0,-1,0,-1,-1,-1
6611301823,50.8982970519,0,6611302018,649.310328523,517.143527027,621.095867117,529.473737221,635.20309782,523.308632124,690.8982970519,512.0,41.90483261675512,56.83168463099612,71.95631117063455,0.00027616589982767335,6.026899538079258e-05,0.0002723023145407222,-1,0,-1,0,-1,0,-1,-1,-1
6611319334,58.1822270682,0,6611322017,647.922139326,520.662929877,623.002448537,534.98076679,635.4622939315,527.8218483334999,698.1822270682,512.0,51.001203651555706,64.68478103356608,78.61370581683988,0.0001891738426763791,0.00022604395015963984,0.00029140102900643213,-1,0,-1,0,-1,0,-1,-1,-1
6611336847,65.478383161,0,6611338017,644.716062034,528.985607409,624.8021943,536.96455593,634.759128167,532.9750816695,705.478383161,512.0,63.09176275706166,73.76426694510423,84.45043813928876,0.0005574281515639444,0.00032506162821712694,0.0001674079056925136,-1,0,-1,0,-1,0,-1,-1,-1
6611351860,72.8272378789,0,6611354016,644.092128104,534.991975337,625.157314433,538.46562821,634.6247212685,536.7288017735,712.8272378789,512.0,72.4785916368741,82.01918825099973,91.5775352013795,0.0003774415718521853,0.00023477252586666722,9.641272248468762e-05,-1,0,-1,0,-1,0,-1,-1,-1
6611369366,80.0891047256,0,6611370015,645.049687619,540.541702689,626.151284127,537.984112599,635.600485873,539.262907644,720.0891047256,512.0,80.28413860835504,88.77833547000749,97.46531817201574,0.00035200518699153214,0.00016972784901103647,6.903309695505793e-05,-1,0,-1,0,-1,0,-1,-1,-1
6611384381,87.3886335521,0,6611386014,648.210635651,542.325782224,627.253075897,536.4948585,637.731855774,539.410320362,727.3886335521,512.0,84.78684107291699,93.75320508600804,103.08796243903979,0.00022686879484578484,0.0001335371960168603,0.00011578961076269626,-1,0,-1,0,-1,0,-1,-1,-1
6611401893,94.6790279277,0,6611402014,723.454021009,540.78944641,690.082200072,536.166374088,706.7681105405,538.4779102489999,734.6790279277,512.0,30.900372245640057,38.47205532005276,50.723669931818776,0.004703691771441459,0.00431515944302934,0.0039268739289581986,-1,0,-1,0,-1,0,-1,-1,-1
